wardId,lat,lng
20249,14.0950107,108.4038672
18713,13.8977287,108.0717219
7961,13.6926129,107.8346924
3865,13.8783315,107.5860213
21785,13.8695652,107.7044085
1817,13.8027679,107.5505152
17433,13.0763098,108.6650678
20761,14.0085432,107.7873095
16153,13.443392,108.3445308
10521,13.6197781,108.214028
21273,14.0424514,107.9294815
6937,14.2959702,108.1191501
9497,13.5485149,107.9768875
21017,14.0192086,107.6452085
22041,13.829919,107.7873095
8217,13.4665172,107.8820831
10265,13.4525882,108.0717219
6425,14.1874115,107.7873095
1561,13.5008386,107.71625
2073,13.7220435,107.5860213
4121,13.9815382,107.5505152
16665,13.5249966,108.439474
7193,14.126983,107.8465394
8473,13.5589823,107.8346924
2329,13.7185807,107.63337
1305,13.6139223,107.6925674
15129,13.3511308,108.3919991
17689,13.3416511,108.6650678
15385,13.3032664,108.439474
8729,13.7368448,107.9887402
16921,13.5261514,108.5700636
12057,14.1767032,108.4988269
18969,13.9434855,108.2021667
32537,14.2352617,108.878915
19993,13.7460185,108.308934
18457,14.0828118,108.1310083
12313,14.0883127,108.6294384
13337,13.6870013,108.4988269
4377,14.2697266,108.4513438
19737,13.9277754,108.2614775
19481,14.0169366,108.2614775
22297,13.9978264,109.1998972
537,13.6231787,109.3456047
27673,14.0075158,109.0809868
28441,14.2777246,109.1240882
29721,14.341126,109.0809868
3097,14.2906803,109.1523292
29465,14.1205703,109.0572086
29209,14.2114904,109.0334318
15641,13.5201802,108.3563972
17177,13.2220511,108.7838572
16409,13.6498402,108.4038672
12825,14.3960668,108.5463165
14105,13.7204081,108.6413145
3609,13.871801,108.9739954
12569,14.0875289,108.4988269
29977,13.8384307,109.1820586
30745,13.8907371,109.1523292
30233,13.8849513,109.2236831
30489,13.7836779,109.1047663
17945,13.2297518,108.5344435
1049,13.6319695,108.9918254
32793,14.4237253,108.8907988
33817,14.0588063,108.7897976
34073,14.3398853,108.6888227
33305,14.1042718,108.7779168
33561,14.1157024,108.8432656
27929,13.9814424,109.1285472
11801,13.894455,108.6888227
13593,13.7652811,108.5641267
12058,18.2995981,105.9406128
9754,18.1676279,105.9347384
10010,18.2057051,106.0287512
10266,18.1556462,106.0757749
10522,18.2384536,106.1169299
9498,18.2327411,105.981739
13594,18.5043119,105.7703287
14874,18.5893423,105.7879371
1562,18.7120313,105.7703287
12826,18.4248526,105.8231588
17690,18.3761263,105.7175138
11546,18.3416708,105.9876149
5658,18.450912,105.5826123
4378,18.5475561,105.6002024
15642,18.5393132,105.629523
14362,18.4868782,105.6353878
15386,18.4970845,105.5826123
16154,18.4463278,105.7057792
6682,18.3171216,105.6647142
16666,18.5055811,105.8231588
5914,18.2234885,105.6119301
6938,18.1541258,105.7527221
15898,18.1740222,105.5826123
7194,18.2631294,105.7585908
3866,18.5141214,105.4478131
6170,18.1563795,105.6911121
4634,18.4911466,105.4541348
7962,18.1274912,106.2577146
8218,18.0224839,106.287521
8730,18.1562382,106.2698669
8986,17.9825495,106.2169139
9242,18.0510763,106.0875326
8474,18.0930899,106.1345705
538,18.2186613,106.1463317
16922,18.4775011,105.8818766
5146,18.4336983,105.5122694
17178,18.4501798,105.8642593
14618,18.600617,105.7233814
6426,18.1185775,105.7644596
3354,18.5285946,105.4126652
2842,18.5792221,105.2897042
1050,18.4482007,105.1960795
1306,18.3481249,105.2897042
3098,18.4723184,105.3248269
3610,18.5973283,105.488828
12314,18.3872687,105.8583873
11802,18.3907785,105.9523622
11290,18.3645986,105.9552997
13082,18.2960503,105.8466437
282,18.2655158,106.0698963
5402,18.381666,105.5826123
15130,18.6365045,105.776198
7450,18.3178052,105.7938069
16410,18.445007,105.652983
4122,18.5241065,105.5357139
17434,18.4845131,105.7996769
12570,18.3681968,105.8114175
4890,18.2904196,105.4302383
13338,18.4192911,105.7527221
10778,18.3030869,106.0346285
9232,16.3474679,107.1602683
9488,16.2525914,107.2075388
9744,16.2135875,107.2666396
10000,16.1148796,107.36123
10256,16.1977338,107.4558555
2832,16.3008984,107.4440254
8208,16.2396498,108.024301
1808,16.617067,107.4676861
7440,16.3013789,107.7044085
8976,16.169553,107.7873095
7696,16.3354587,107.7695429
8464,16.0950204,107.5978577
8720,16.0416828,107.6925674
5904,16.485005,107.680727
7952,16.2714658,107.8840377
6160,16.3859894,107.775465
5648,16.4540679,107.775465
2064,16.5716569,107.532764
7184,16.3550675,107.8702347
24603,20.6953529,106.3875898
14875,20.3733161,106.5201084
4379,20.8267626,106.1051705
26651,20.5722368,106.4052541
26395,20.5439047,106.3993658
13083,20.5116528,106.493598
12315,20.6029578,106.50538
25627,20.5749846,106.3169479
20251,20.3186276,106.458256
20763,20.4517587,106.4258643
19995,20.324064,106.4317533
6683,20.8088337,105.9288641
6427,20.7748597,105.981739
9243,20.9896431,106.0669571
18203,20.6321313,106.2639825
2843,20.7296472,106.1522126
24347,20.6375384,106.3875898
15131,20.3964784,106.5790323
25371,20.5494728,106.356681
16155,20.5080855,106.4111425
539,20.4891616,106.5466221
12059,20.6052827,106.5996595
15387,20.4470053,106.5642998
25883,20.5518555,106.3169479
4123,20.7285343,105.981739
283,20.7143649,106.0698963
7451,20.9054417,105.9788011
1819,20.6994239,106.1051705
17691,20.5377526,106.2227968
5403,20.744195,106.1070475
20507,20.3600854,106.3875898
16923,20.5929854,106.2198553
15899,20.3020482,106.5701927
5659,20.8211873,105.981739
18971,20.3786731,106.4346979
8987,20.9889387,106.0140586
19227,20.4482522,106.3415284
17435,20.5653854,106.1757379
18715,20.6150383,106.140451
3611,20.7427472,106.0757749
10267,20.8988948,105.9259271
23323,20.6895003,106.3287199
15643,20.3714773,106.5539877
26139,20.5126313,106.3640398
13595,20.4642864,106.50538
12827,20.5497574,106.458256
22811,20.3256404,106.50538
16411,20.5182938,106.3051766
3867,20.7939182,106.0552006
9499,20.9433686,105.9758633
24091,20.6720524,106.2698669
18459,20.6348122,106.1757379
23579,20.6442366,106.0559415
5147,20.4347075,106.2816777
7707,20.9369988,106.0272819
8731,20.9820939,105.9876301
4891,20.8719408,106.1169299
24859,20.6456687,106.4229199
9755,20.9594396,105.9288641
2587,20.7494049,106.1875016
19483,20.4182196,106.4140868
23835,20.6166942,106.3640398
23067,20.6484519,106.3346061
1563,20.6288538,106.1169299
21787,20.419838,106.2463305
25115,20.7790123,106.1654452
13851,20.5162252,106.4464766
14107,20.5832871,106.470036
14619,20.3625753,106.4818167
13339,20.5290249,106.5525145
11803,20.5584857,106.5466221
17947,20.601515,106.2816361
21531,20.4881092,106.2580983
22043,20.3877182,106.3404925
12571,20.5682877,106.50538
14363,20.424416,106.4994889
2331,20.6822269,106.1639749
16667,20.5343746,106.2580983
17179,20.6187344,106.2227968
2075,20.6729045,106.140451
3099,20.6976799,106.2139724
3355,20.6577475,106.2080897
21019,20.483015,106.4612009
5915,20.8507027,105.9758633
10011,20.9119787,105.9406128
22555,20.4978261,106.2169139
6171,20.8230583,106.022874
7195,20.8832086,105.9993672
19739,20.4037136,106.3846459
21275,20.4348402,106.2860497
22299,20.3690942,106.293406
4635,20.6398629,106.1455966
6939,20.883939,106.0522616
4381,22.2824199,103.7173325
4637,22.3647541,103.6420599
9245,22.5045381,102.8744945
9501,22.3246389,102.7824777
6685,22.6623555,103.3702811
7709,22.4363557,103.2778918
8733,22.3566615,102.9665821
2589,21.7695791,103.8448134
6941,22.592244,103.3702811
5149,22.2475371,103.5784012
1821,22.0950771,103.1625005
541,22.4905556,102.4609873
4125,22.1929638,103.6710059
2333,21.8708246,103.752088
8477,22.1552454,102.8514837
9757,22.4761105,102.644587
3101,22.0136914,103.8564085
1309,22.1234125,103.4801323
2077,22.1657235,103.0126523
1565,22.1442954,103.416501
3613,22.0694023,103.6131203
7965,22.2757409,103.3818345
8989,22.4136861,103.1279039
1053,22.6166366,102.644587
3357,22.085709,103.8332193
6173,22.5279421,103.3009828
8221,22.217375,103.5205565
6429,22.7470804,103.3356272
7453,22.3340121,103.2432632
5917,22.5016648,103.4742993
4893,22.4003614,103.5668302
285,22.364418,102.5757028
3869,22.2064133,103.7868526
2845,21.9650203,103.8796018
797,22.6311525,102.4609873
7197,22.1899002,103.2894368
22302,11.2344727,108.5344435
25886,11.3460756,107.7991545
12062,11.6605746,107.8346924
12318,11.5365824,107.893932
12574,11.3984022,107.8346924
12830,11.7919247,107.8346924
13086,11.7397954,107.6215321
11294,11.4342596,108.1310083
14622,11.5895156,107.3967105
14878,11.649406,107.3139304
15134,11.7282991,107.4558555
15902,12.5921901,107.8702347
5918,11.8394839,108.6056873
13342,11.4276294,107.5386809
13598,11.4538402,107.6452085
2590,11.3635684,107.6925674
13854,11.5129011,107.485433
14110,11.535493,107.5623501
14366,11.6347235,107.5505152
16670,12.545896,107.7399345
16926,12.4474022,107.728092
18206,12.3285301,107.6925674
15390,12.7258875,107.6925674
9246,11.9486182,108.1191501
9502,12.0363042,108.1191501
9758,12.1545962,108.154726
10014,12.1957489,108.3563972
10270,11.5747744,108.0657939
11038,11.7522055,107.9413323
7710,11.7758469,108.2496145
5150,11.7414389,108.439474
23582,11.1746563,107.9294815
26142,11.1492295,107.7221709
18462,12.2364357,107.5860213
16414,12.4521731,107.6570475
27166,11.1861171,107.5623501
6686,11.6705209,108.3563972
11806,11.505251,108.214028
22558,11.2607483,108.463214
31262,10.9110848,107.9768875
28958,11.0036842,108.059866
24350,10.7544882,107.6925674
31006,10.9891881,107.9413323
28446,11.0905406,108.059866
28190,11.1629283,108.1191501
31774,10.8387457,107.9176312
6174,11.7816322,108.4098014
10782,11.4361033,107.9294815
10526,11.5175776,107.9354068
1822,11.061298,108.3563972
27422,11.1467881,107.4913489
28702,11.1135778,108.214028
2334,11.1971099,108.439474
5406,11.7303489,108.6056873
21022,11.9887661,107.5031811
17438,12.4205658,107.7991545
27934,11.2312596,107.893932
6430,12.2029451,108.5700636
22046,11.2671654,108.7007007
23326,11.2233459,108.3682641
8478,11.8452927,108.3563972
17182,12.4888736,107.9294815
15646,12.6584241,107.8702347
8222,11.8836353,108.273341
17694,12.3544562,107.7991545
26910,11.2820908,107.5978577
25630,11.2864896,107.7044085
21278,11.9387512,107.5978577
1054,11.5894308,108.2614775
1310,11.2082009,108.6056873
22814,11.4291873,108.3801314
7966,11.9321531,108.2021667
8990,11.7765703,108.0717219
286,12.1609823,108.059866
19486,11.9234479,107.8346924
5662,11.6898965,108.5581899
17950,12.2520746,108.0124469
542,12.1602961,107.9057813
20510,12.0388075,107.4085384
21534,11.8599607,107.4558555
798,12.2532822,107.3700997
11550,11.3399603,108.0717219
24606,10.6576658,107.680727
23070,11.2409649,108.2614775
26654,10.9743732,107.6452085
19230,11.8906955,108.0005933
7198,11.5832512,108.3563972
7454,11.57392,108.4988269
8734,11.7266426,108.1665855
25374,10.739681,107.852463
6942,11.7130214,108.291137
23838,10.8762252,107.8346924
24094,10.8421951,107.6304105
31518,10.7276107,107.9650353
26398,11.0121921,107.7399345
16158,12.3966375,107.5801033
18718,12.2851649,107.5150139
27678,11.0552638,107.4736016
18974,12.1555043,107.6452085
20766,12.1678375,107.4558555
1566,11.4106599,108.6650678
30750,10.918347,108.0361555
21790,11.3291864,108.7482165
15647,21.8887272,106.9830865
4895,21.9212162,106.3346061
14367,21.7169352,106.5230542
2847,21.9651138,106.3581527
13087,21.5900656,106.4052541
15135,21.9419939,106.8060388
287,21.4636371,107.1839024
13343,21.5781568,106.5230542
13855,21.7158284,106.7588494
15391,21.8908425,106.8532381
6687,21.9433844,106.5701927
543,21.6017414,107.0775671
1311,22.3990077,106.2463305
14879,21.9183998,106.6998767
3615,22.1837765,106.3699271
8223,21.9591948,106.6409198
8991,22.0224826,106.4759262
3359,22.099154,106.4052541
5151,21.8701436,106.3817021
12831,21.6618618,106.3817021
11295,21.5022303,106.3581527
2335,22.2646869,106.5937658
7711,21.8411575,106.6645007
10783,21.7274387,107.0893798
799,21.5867695,107.2193578
9247,21.7589587,106.9270066
10015,21.5988701,106.9948945
9503,21.8283378,106.9535691
9759,21.6986434,106.9240554
7967,22.0772484,106.6173415
14111,21.6921024,106.6527099
5663,21.7663006,106.2639825
13599,21.6355141,106.6409198
2079,22.3852395,106.5466221
2591,22.1953167,106.5937658
3871,22.1367421,106.2639825
7455,21.8073805,106.5996595
11807,21.4720058,106.4288088
1567,22.3147003,106.3346061
6175,21.8707289,106.1463317
3103,21.8884882,106.4288088
11039,21.4780243,106.9358604
1055,22.3049747,106.4288088
4127,22.0720592,106.2169139
4639,22.0097049,106.1463317
12319,21.5626181,106.2169139
4383,22.0393475,106.3110622
10271,21.6853822,106.8296372
8479,22.1134111,106.6586052
1823,22.2075557,106.4759262
7199,21.7935374,106.4523662
11551,21.4431971,106.3699271
8735,22.0845838,106.5466221
14623,21.6291984,106.4759262
12063,21.5347808,106.2639825
6431,21.8581308,106.4994889
5407,21.8229968,106.2757514
5919,21.8196956,106.1933837
10527,21.5905261,106.8532381
12575,21.6377859,106.2757514
6943,21.807043,106.5466221
16928,22.7193785,103.6594267
23328,22.5367657,104.2904734
21536,22.215726,103.9492051
24608,22.5808368,104.0420642
23072,22.50293,104.3908304
17440,22.5139099,103.7405019
11296,21.9015563,104.8571368
19232,22.2021136,104.367553
22816,22.445607,104.2512221
14368,22.3860268,104.1349852
17952,22.2149326,104.4839765
17696,22.5165227,103.8448134
10272,22.0008673,104.9155243
24864,22.6404366,104.158225
1824,21.4508836,104.6937674
6176,21.5102368,104.8104424
6944,21.992582,104.4956239
1312,21.7070562,104.0304535
20512,21.9923764,104.367553
22560,22.3924067,104.2812804
15648,22.4510908,103.9260001
16416,22.5792801,103.6594267
7456,21.9534985,104.6063192
20256,22.0321392,104.1814686
5152,21.7212924,104.4024704
14880,22.3688681,104.0652887
3360,21.5148504,104.4315746
15904,22.3496286,104.0188436
12832,21.5884616,104.7170954
9504,22.1196721,104.6354631
19744,22.009195,104.3093759
2336,21.9103701,103.9724141
7200,22.0730646,104.5072722
8736,22.2212452,104.670443
1568,21.80437,103.98402
3872,21.637849,104.4898001
8992,22.1174237,104.7871004
23840,22.6024613,104.3210095
13088,21.6316297,104.7670519
7968,21.8931932,104.6937674
20768,21.9282227,104.1698463
8480,21.7005552,104.6354631
2592,21.8516602,104.1117492
21280,22.2203058,104.0304535
16160,22.5305954,103.7119301
24352,22.7611755,104.1117492
10016,22.1596549,104.8337879
21024,22.1229342,104.0769024
544,21.8693404,104.3093759
800,22.0843678,103.98402
18208,22.4034011,104.4606845
6432,21.412956,104.8571368
2080,22.4398642,103.7868526
24096,22.8185173,104.2512221
3616,21.43351,104.4956239
6688,21.9120916,104.4839765
288,21.8103684,104.4490398
13856,22.4793008,104.1349852
18976,22.1620184,104.5538744
9760,22.022295,104.6821048
2848,21.741666,104.1698463
13600,21.6921584,104.7287607
25120,22.6765844,104.2744808
25376,22.6595733,104.204716
5408,21.6844394,104.4898001
23584,22.6194185,104.3908304
22048,22.3851327,103.8796018
22304,22.2704489,103.8564085
1056,21.4824683,104.6004911
7712,21.8020597,104.5422225
9248,22.123854,104.7170954
14624,22.2587934,104.1233667
10784,21.7680246,105.044052
5920,21.3980763,104.7637619
18464,22.291133,104.4141114
3104,21.5814817,104.4024704
12576,21.8127528,104.8104424
17184,22.6559921,103.7173325
4896,21.7801854,104.262851
20000,22.1192469,104.2512221
5664,21.573534,104.6238048
13344,21.5990837,104.8571368
19488,22.1720474,104.1814686
8224,21.8000733,104.6937674
18720,22.3059945,104.5072722
14112,22.3396715,104.262851
16672,22.6426427,103.6015463
11040,21.7766515,104.9505671
10528,21.9035014,104.9622498
6945,18.9277512,105.6119301
2849,18.8375139,104.9622498
3617,18.9677456,105.2077798
801,19.6514785,104.2279672
8481,18.8323973,105.4419546
7969,18.9869752,105.2545888
25889,18.6176872,105.3833808
1825,19.2459778,104.9272044
32033,19.1059612,105.488828
5153,19.1358175,104.8571368
24353,18.8500651,105.2311827
2081,19.479377,105.1843801
20001,19.3859549,105.0557415
5409,18.9993206,104.6821048
19745,19.3866624,105.1843801
18721,19.6642786,105.0557415
11553,19.3542864,104.3093759
4385,19.0305272,104.8688126
26145,18.8065679,105.336536
13089,18.7320158,105.5357139
5665,18.9865497,105.6002024
7713,18.8967529,105.2955575
27169,19.2910886,105.488828
16161,18.782076,105.6940454
32289,19.0609556,105.5415755
5921,19.0337999,105.5884754
31777,19.0868335,105.4419546
23585,19.1887237,105.1960795
6433,19.0538909,105.6236585
16929,18.8659513,105.6588485
24865,18.7835501,105.0557415
25377,18.7536259,105.2779983
30753,18.920921,105.488828
18977,19.4401963,104.9622498
7457,19.097899,105.5826123
10017,18.6725877,105.6236585
10273,18.6158426,105.6119301
545,19.5333102,104.2512221
289,19.5137586,104.6354631
11041,19.3616825,104.2163411
1057,19.6142282,104.1117492
25633,18.671707,105.2897042
13601,18.8825386,105.3170908
10529,18.6118705,105.6588485
2337,19.3342854,104.4141114
8993,18.9598979,105.3014109
4897,19.1155619,104.9622498
7201,18.9684526,105.5415755
20769,19.2734413,105.2897042
4641,18.8914639,104.8688126
20513,19.2342899,105.0674317
20257,19.2932184,105.0557415
1313,19.4900287,104.3559158
17953,19.498315,104.8221147
12065,19.3208696,103.9956269
10785,19.3868569,104.1553198
1569,19.6295308,104.3559158
11809,19.5514365,104.1698463
12321,19.2221991,104.2163411
11297,19.4583892,104.1698463
12833,18.7610633,105.4653897
28705,19.3126652,104.8221147
15649,18.7755391,105.6353878
13857,19.3625626,105.4653897
23329,19.1695435,105.3541013
23841,18.994805,105.1609838
14881,19.3594421,105.3336087
15137,19.2244203,105.3892372
14369,19.4141493,105.471249
15393,19.2025422,105.4419546
14625,19.4547462,105.336536
14113,19.3564629,105.5357139
3361,19.0103079,104.9739333
28961,19.5716797,104.4956239
15905,18.8013472,105.5357139
30497,18.9711592,105.4419546
6177,19.0305375,105.5591615
31521,19.0445455,105.3950939
33057,19.648232,104.8337879
18465,19.6058861,105.1960795
19233,19.3171393,105.1843801
2593,19.1571043,105.6999122
21025,19.1338077,105.6353878
21793,19.110865,105.6999122
22049,19.1652571,105.6060661
21537,19.1796463,105.5064087
22305,19.3040566,105.6060661
21281,19.2074402,105.652983
25121,18.7257146,105.1960795
24609,18.8090842,105.2370339
19489,19.4018511,105.2779983
27425,19.1209679,104.6121475
27681,19.2087883,104.5305715
23073,19.0917593,105.1785307
6689,18.8918116,105.5591615
22561,19.0465114,105.2692193
22817,19.2052691,105.3423909
16673,18.8415829,105.6060661
4129,19.0759617,105.0206757
13345,18.5914238,105.5591615
18209,19.8327122,104.9856176
8737,18.8475378,105.3306814
24097,19.1039101,105.1025075
17441,19.6848173,104.9505671
17697,19.6453965,104.7287607
16417,18.8144669,105.652983
27937,19.2539038,104.4024704
12577,18.6897524,105.488828
31265,18.9790933,105.348246
8225,18.8826025,105.3950939
17185,18.8726853,105.5122694
31009,18.9248994,105.4419546
3873,18.9369546,105.0206757
26401,18.7187692,105.4185227
28449,19.2777513,104.6821048
28193,19.3317818,104.5888356
30241,18.9965823,105.4829681
32545,18.756428,105.5884754
3105,18.9021932,105.1609838
31266,20.5627604,106.0816536
29218,20.5254012,106.0535266
29474,20.4922035,106.0934117
28706,20.5462776,106.0111203
11554,19.9853507,106.0698963
28962,20.490637,106.0060437
29730,20.1702755,105.9586044
18210,20.2545944,106.2816361
10018,20.1291345,106.140451
17698,20.3135216,106.2698669
6690,20.2957026,105.652983
4386,20.4737531,106.1507424
11298,20.0294318,106.0934117
9762,20.1034024,105.981739
22562,20.2470034,106.1169299
4642,20.3785527,105.8231588
5922,20.4008098,105.7703287
4898,20.2974779,105.8231588
5410,20.3418709,105.9376756
6178,20.3470555,105.7879371
5154,20.3488605,105.8936224
4130,20.37529,105.8583873
25890,20.2318306,106.3993658
24866,20.2373,106.5230542
25634,20.2400071,106.4346979
24610,20.232755,106.5701927
26146,20.210965,106.3758145
25378,20.23662,106.470036
25122,20.2769279,106.4111425
21538,20.1340822,106.2110311
20770,20.2178574,106.2728091
20514,20.196791,106.2816361
21282,20.2091069,106.3346061
21794,20.1598852,106.3051766
22306,20.063611,106.2227968
21026,20.128544,106.2698669
22050,20.1002002,106.2639825
15138,20.4365582,106.0698963
23330,20.0859107,106.1698563
8482,20.1766303,106.0963513
7970,20.1577584,106.0816536
8226,20.2145017,106.0934117
8738,20.1985284,106.140451
11810,19.9521886,106.0845931
10274,20.0536547,106.0816536
11042,20.0789714,106.0581397
29986,20.5054902,105.9523622
15650,20.3216471,106.1228099
30754,20.6052772,105.9993672
14882,20.4132194,106.0408586
18978,20.1896772,106.2345633
14114,20.2877399,106.1757379
14626,20.3724581,106.2580983
32290,20.5086533,106.1639749
13858,20.3086496,106.199266
14370,20.3053082,106.2345633
13602,20.3433475,106.199266
31010,20.5892532,106.0463837
22818,20.2310174,106.1639749
23842,20.0260931,106.1448615
23074,20.1952157,106.1757379
32034,20.545604,106.140451
5666,20.3173952,105.7483206
19234,20.1814393,106.199266
17954,20.310163,106.3051766
10786,20.075694,106.0934117
17442,20.3654551,105.9641124
6946,20.190155,105.7938069
6434,20.3640415,105.7292491
18722,20.2392591,106.199266
10530,20.0977313,106.1051705
23586,20.0448926,106.1757379
7458,20.2406528,105.8114175
24098,19.9698637,106.1433913
17186,20.3818405,106.0142287
30242,20.4733356,105.9497035
1058,20.458074,105.9641124
30498,20.4362578,105.8877494
1314,20.4318754,105.9347384
7202,20.282808,105.7938069
31778,20.5709855,106.1169299
18466,20.2474902,106.2345633
16674,20.2987937,106.0581397
31522,20.5594485,106.0303261
15394,20.3428734,106.0816536
16930,20.3458186,106.0422914
20002,20.3254111,106.3875898
20258,20.3426007,106.3287199
19746,20.2814313,106.3640398
19490,20.255341,106.3346061
15906,20.3042881,105.9993672
16418,20.2775804,106.099291
16162,20.26408,106.0581397
7714,20.189421,106.0522616
9506,20.0938102,106.022874
8994,20.164322,106.0111203
9250,20.1379053,106.0463837
8739,20.4103889,105.7292491
8995,20.5695472,105.6999122
23075,21.2577072,105.3160455
27939,21.6517626,105.044052
9507,20.6351294,104.9739333
20259,21.2749291,105.6588485
25123,21.4113483,105.3841262
21027,21.404413,105.6999122
20771,21.3340421,105.6471178
29731,21.4149682,105.0908147
9251,20.7066634,105.6588485
3107,20.7019477,105.3306814
4131,20.8508249,105.1609838
27427,21.566873,105.2077798
27683,21.6917753,105.1142011
26403,21.4254138,105.1668326
33827,21.1052776,105.2370339
3875,20.8550363,105.2428853
16163,21.461989,105.5826123
6947,20.4012349,105.5122694
24355,21.4704839,105.3072646
28451,21.632809,104.9973028
2083,21.5106338,105.5591615
32547,21.2118604,105.2779983
26915,21.6155274,105.1843801
30499,21.2986652,105.1551352
26147,21.434875,105.1902297
4387,21.0239204,104.9155243
5667,20.5571614,105.5826123
28195,21.5883567,105.0382076
13859,21.4544976,105.3541013
29475,21.569446,104.9272044
32035,21.3555724,105.2311827
16931,21.3346291,105.5181302
25891,21.4751323,105.1317431
16675,21.3313161,105.5532993
5923,20.6499301,105.5826123
15395,21.5026535,105.4595306
30243,21.3578412,105.1434387
34083,21.0049475,105.2545888
22051,21.3416354,105.3189726
34595,21.0071373,105.1025075
5155,20.6563892,105.5122694
11811,20.4854455,105.6060661
6435,20.4497487,105.488828
8483,20.4681511,105.7938069
35363,21.2279441,104.9096846
22307,21.2284279,105.1449008
14371,21.4266449,105.4653897
19491,21.1793661,105.5650239
15139,21.3937638,105.5064087
26659,21.3651587,105.1902297
1059,20.8166356,105.5357139
35875,21.0916548,105.0674317
2851,20.8905769,105.488828
1315,20.6733267,105.0674317
9763,20.603622,105.0674317
35107,21.1846357,105.0674317
37155,21.2501145,105.1142011
10531,20.6375649,105.2077798
5411,20.6860223,105.4419546
11043,20.7093407,105.1843801
3363,20.6481247,105.348246
6691,20.5910705,105.4653897
6179,20.7513454,105.488828
7203,20.4139279,105.3716684
20003,21.2013363,105.6089981
7459,20.5425362,105.488828
1571,20.711044,104.9038451
29987,21.3832308,105.1200482
24611,21.5307456,105.2838511
24099,21.4187615,105.3014109
22819,21.2944821,105.2794615
25635,21.5247304,105.1609838
4643,20.8718982,105.0557415
7715,20.4856522,105.348246
15651,21.3285245,105.4595306
36643,21.4764035,104.9272044
13603,21.3782533,105.4243804
15907,21.4532302,105.6441852
16419,21.3691603,105.5826123
17187,21.4177956,105.5591615
19747,21.214175,105.5650239
31267,21.2508911,105.2955575
